;DEVICE;BOARD;FUNCTION;DATA_TYPE;inputName;text;data;bss
19390;simulavr;Atmega328p;bubble_sort;int8_t;649;440;24;0
19391;simulavr;Atmega328p;bubble_sort;int8_t;77;440;20;0
19392;simulavr;Atmega328p;bubble_sort;int8_t;260;440;20;0
19393;simulavr;Atmega328p;bubble_sort;int8_t;891;440;6;0
19394;simulavr;Atmega328p;bubble_sort;int8_t;91;440;20;0
19395;simulavr;Atmega328p;bubble_sort;int8_t;137;440;4;0
19396;simulavr;Atmega328p;bubble_sort;int8_t;42;440;4;0
19397;simulavr;Atmega328p;bubble_sort;int8_t;13;440;10;0
19398;simulavr;Atmega328p;bubble_sort;int8_t;577;440;6;0
19399;simulavr;Atmega328p;bubble_sort;int8_t;41;440;24;0
19400;simulavr;Atmega328p;bubble_sort;int8_t;809;440;4;0
19401;simulavr;Atmega328p;bubble_sort;int8_t;414;440;8;0
19402;simulavr;Atmega328p;bubble_sort;int8_t;360;440;4;0
19403;simulavr;Atmega328p;bubble_sort;int8_t;386;440;24;0
19404;simulavr;Atmega328p;bubble_sort;int8_t;158;440;28;0
19405;simulavr;Atmega328p;bubble_sort;int8_t;904;440;4;0
19406;simulavr;Atmega328p;bubble_sort;int8_t;480;440;12;0
19407;simulavr;Atmega328p;bubble_sort;int8_t;647;440;10;0
19408;simulavr;Atmega328p;bubble_sort;int8_t;104;440;4;0
19409;simulavr;Atmega328p;bubble_sort;int8_t;55;440;12;0
19410;simulavr;Atmega328p;bubble_sort;int8_t;491;440;26;0
19411;simulavr;Atmega328p;bubble_sort;int8_t;391;440;20;0
19412;simulavr;Atmega328p;bubble_sort;int8_t;972;440;12;0
19413;simulavr;Atmega328p;bubble_sort;int8_t;571;440;6;0
19414;simulavr;Atmega328p;bubble_sort;int8_t;940;440;14;0
19415;simulavr;Atmega328p;bubble_sort;int8_t;861;440;4;0
19416;simulavr;Atmega328p;bubble_sort;int8_t;324;440;24;0
19417;simulavr;Atmega328p;bubble_sort;int8_t;549;440;20;0
19418;simulavr;Atmega328p;bubble_sort;int8_t;170;440;10;0
19419;simulavr;Atmega328p;bubble_sort;int8_t;269;440;16;0
19420;simulavr;Atmega328p;bubble_sort;int8_t;442;440;2;0
19421;simulavr;Atmega328p;bubble_sort;int8_t;520;440;26;0
19422;simulavr;Atmega328p;bubble_sort;int8_t;455;440;18;0
19423;simulavr;Atmega328p;bubble_sort;int8_t;31;440;26;0
19424;simulavr;Atmega328p;bubble_sort;int8_t;971;440;24;0
19425;simulavr;Atmega328p;bubble_sort;int8_t;397;440;14;0
19426;simulavr;Atmega328p;bubble_sort;int8_t;254;440;26;0
19427;simulavr;Atmega328p;bubble_sort;int8_t;616;440;10;0
19428;simulavr;Atmega328p;bubble_sort;int8_t;66;440;28;0
19429;simulavr;Atmega328p;bubble_sort;int8_t;943;440;26;0
19430;simulavr;Atmega328p;bubble_sort;int8_t;117;440;6;0
19431;simulavr;Atmega328p;bubble_sort;int8_t;451;440;26;0
19432;simulavr;Atmega328p;bubble_sort;int8_t;643;440;28;0
19433;simulavr;Atmega328p;bubble_sort;int8_t;688;440;28;0
19434;simulavr;Atmega328p;bubble_sort;int8_t;569;440;18;0
19435;simulavr;Atmega328p;bubble_sort;int8_t;745;440;16;0
19436;simulavr;Atmega328p;bubble_sort;int8_t;65;440;14;0
19437;simulavr;Atmega328p;bubble_sort;int8_t;980;440;20;0
19438;simulavr;Atmega328p;bubble_sort;int8_t;982;440;8;0
19439;simulavr;Atmega328p;bubble_sort;int8_t;62;440;4;0
19440;simulavr;Atmega328p;bubble_sort;int8_t;789;440;22;0
19441;simulavr;Atmega328p;bubble_sort;int8_t;401;440;2;0
19442;simulavr;Atmega328p;bubble_sort;int8_t;21;440;8;0
19443;simulavr;Atmega328p;bubble_sort;int8_t;598;440;28;0
19444;simulavr;Atmega328p;bubble_sort;int8_t;273;440;24;0
19445;simulavr;Atmega328p;bubble_sort;int8_t;534;440;14;0
19446;simulavr;Atmega328p;bubble_sort;int8_t;118;440;8;0
19447;simulavr;Atmega328p;bubble_sort;int8_t;141;440;14;0
19448;simulavr;Atmega328p;bubble_sort;int8_t;366;440;14;0
19449;simulavr;Atmega328p;bubble_sort;int8_t;222;440;6;0
19450;simulavr;Atmega328p;bubble_sort;int8_t;876;440;6;0
19451;simulavr;Atmega328p;bubble_sort;int8_t;700;440;8;0
19452;simulavr;Atmega328p;bubble_sort;int8_t;95;440;24;0
19453;simulavr;Atmega328p;bubble_sort;int8_t;806;440;4;0
19454;simulavr;Atmega328p;bubble_sort;int8_t;671;440;4;0
19455;simulavr;Atmega328p;bubble_sort;int8_t;816;440;18;0
19456;simulavr;Atmega328p;bubble_sort;int8_t;630;440;12;0
19457;simulavr;Atmega328p;bubble_sort;int8_t;433;440;6;0
19458;simulavr;Atmega328p;bubble_sort;int8_t;905;440;14;0
19459;simulavr;Atmega328p;bubble_sort;int8_t;84;440;10;0
19460;simulavr;Atmega328p;bubble_sort;int8_t;233;440;10;0
19461;simulavr;Atmega328p;bubble_sort;int8_t;664;440;12;0
19462;simulavr;Atmega328p;bubble_sort;int8_t;162;440;18;0
19463;simulavr;Atmega328p;bubble_sort;int8_t;681;440;20;0
19464;simulavr;Atmega328p;bubble_sort;int8_t;542;440;28;0
19465;simulavr;Atmega328p;bubble_sort;int8_t;169;440;22;0
19466;simulavr;Atmega328p;bubble_sort;int8_t;660;440;4;0
19467;simulavr;Atmega328p;bubble_sort;int8_t;488;440;20;0
19468;simulavr;Atmega328p;bubble_sort;int8_t;894;440;6;0
19469;simulavr;Atmega328p;bubble_sort;int8_t;828;440;10;0
19470;simulavr;Atmega328p;bubble_sort;int8_t;537;440;4;0
19471;simulavr;Atmega328p;bubble_sort;int8_t;845;440;22;0
19472;simulavr;Atmega328p;bubble_sort;int8_t;584;440;4;0
19473;simulavr;Atmega328p;bubble_sort;int8_t;457;440;22;0
19474;simulavr;Atmega328p;bubble_sort;int8_t;499;440;20;0
19475;simulavr;Atmega328p;bubble_sort;int8_t;369;440;26;0
19476;simulavr;Atmega328p;bubble_sort;int8_t;58;440;6;0
19477;simulavr;Atmega328p;bubble_sort;int8_t;64;440;28;0
19478;simulavr;Atmega328p;bubble_sort;int8_t;196;440;16;0
19479;simulavr;Atmega328p;bubble_sort;int8_t;462;440;18;0
19480;simulavr;Atmega328p;bubble_sort;int8_t;343;440;8;0
19481;simulavr;Atmega328p;bubble_sort;int8_t;262;440;28;0
19482;simulavr;Atmega328p;bubble_sort;int8_t;966;440;16;0
19483;simulavr;Atmega328p;bubble_sort;int8_t;261;440;24;0
19484;simulavr;Atmega328p;bubble_sort;int8_t;349;440;8;0
19485;simulavr;Atmega328p;bubble_sort;int8_t;263;440;26;0
19486;simulavr;Atmega328p;bubble_sort;int8_t;801;440;2;0
19487;simulavr;Atmega328p;bubble_sort;int8_t;292;440;10;0
19488;simulavr;Atmega328p;bubble_sort;int8_t;786;440;28;0
19489;simulavr;Atmega328p;bubble_sort;int8_t;101;440;6;0
19490;simulavr;Atmega328p;bubble_sort;int8_t;691;440;6;0
19491;simulavr;Atmega328p;bubble_sort;int8_t;926;440;10;0
19492;simulavr;Atmega328p;bubble_sort;int8_t;754;440;28;0
19493;simulavr;Atmega328p;bubble_sort;int8_t;215;440;16;0
19494;simulavr;Atmega328p;bubble_sort;int8_t;977;440;18;0
19495;simulavr;Atmega328p;bubble_sort;int8_t;850;440;4;0
19496;simulavr;Atmega328p;bubble_sort;int8_t;646;440;10;0
19497;simulavr;Atmega328p;bubble_sort;int8_t;628;440;8;0
19498;simulavr;Atmega328p;bubble_sort;int8_t;941;440;28;0
19499;simulavr;Atmega328p;bubble_sort;int8_t;353;440;4;0
19500;simulavr;Atmega328p;bubble_sort;int8_t;690;440;18;0
19501;simulavr;Atmega328p;bubble_sort;int8_t;961;440;8;0
19502;simulavr;Atmega328p;bubble_sort;int8_t;331;440;6;0
19503;simulavr;Atmega328p;bubble_sort;int8_t;377;440;10;0
19504;simulavr;Atmega328p;bubble_sort;int8_t;128;440;20;0
19505;simulavr;Atmega328p;bubble_sort;int8_t;336;440;2;0
19506;simulavr;Atmega328p;bubble_sort;int8_t;632;440;16;0
19507;simulavr;Atmega328p;bubble_sort;int8_t;166;440;10;0
19508;simulavr;Atmega328p;bubble_sort;int8_t;744;440;12;0
19509;simulavr;Atmega328p;bubble_sort;int8_t;837;440;6;0
19510;simulavr;Atmega328p;bubble_sort;int8_t;807;440;10;0
19511;simulavr;Atmega328p;bubble_sort;int8_t;838;440;14;0
19512;simulavr;Atmega328p;bubble_sort;int8_t;723;440;24;0
19513;simulavr;Atmega328p;bubble_sort;int8_t;874;440;22;0
19514;simulavr;Atmega328p;bubble_sort;int8_t;627;440;20;0
19515;simulavr;Atmega328p;bubble_sort;int8_t;555;440;14;0
19516;simulavr;Atmega328p;bubble_sort;int8_t;446;440;20;0
19517;simulavr;Atmega328p;bubble_sort;int8_t;716;440;12;0
19518;simulavr;Atmega328p;bubble_sort;int8_t;240;440;14;0
19519;simulavr;Atmega328p;bubble_sort;int8_t;140;440;10;0
19520;simulavr;Atmega328p;bubble_sort;int8_t;317;440;18;0
19521;simulavr;Atmega328p;bubble_sort;int8_t;83;440;18;0
19522;simulavr;Atmega328p;bubble_sort;int8_t;696;440;14;0
19523;simulavr;Atmega328p;bubble_sort;int8_t;413;440;24;0
19524;simulavr;Atmega328p;bubble_sort;int8_t;94;440;18;0
19525;simulavr;Atmega328p;bubble_sort;int8_t;937;440;26;0
19526;simulavr;Atmega328p;bubble_sort;int8_t;199;440;6;0
19527;simulavr;Atmega328p;bubble_sort;int8_t;596;440;8;0
19528;simulavr;Atmega328p;bubble_sort;int8_t;0;440;28;0
19529;simulavr;Atmega328p;bubble_sort;int8_t;953;440;28;0
19530;simulavr;Atmega328p;bubble_sort;int8_t;906;440;6;0
19531;simulavr;Atmega328p;bubble_sort;int8_t;742;440;14;0
19532;simulavr;Atmega328p;bubble_sort;int8_t;396;440;28;0
19533;simulavr;Atmega328p;bubble_sort;int8_t;159;440;10;0
19534;simulavr;Atmega328p;bubble_sort;int8_t;238;440;26;0
19535;simulavr;Atmega328p;bubble_sort;int8_t;136;440;20;0
19536;simulavr;Atmega328p;bubble_sort;int8_t;915;440;12;0
19537;simulavr;Atmega328p;bubble_sort;int8_t;99;440;24;0
19538;simulavr;Atmega328p;bubble_sort;int8_t;771;440;24;0
19539;simulavr;Atmega328p;bubble_sort;int8_t;96;440;4;0
19540;simulavr;Atmega328p;bubble_sort;int8_t;768;440;6;0
19541;simulavr;Atmega328p;bubble_sort;int8_t;67;440;12;0
19542;simulavr;Atmega328p;bubble_sort;int8_t;565;440;4;0
19543;simulavr;Atmega328p;bubble_sort;int8_t;848;440;26;0
19544;simulavr;Atmega328p;bubble_sort;int8_t;114;440;28;0
19545;simulavr;Atmega328p;bubble_sort;int8_t;61;440;22;0
19546;simulavr;Atmega328p;bubble_sort;int8_t;511;440;26;0
19547;simulavr;Atmega328p;bubble_sort;int8_t;729;440;18;0
19548;simulavr;Atmega328p;bubble_sort;int8_t;460;440;16;0
19549;simulavr;Atmega328p;bubble_sort;int8_t;832;440;4;0
19550;simulavr;Atmega328p;bubble_sort;int8_t;348;440;28;0
19551;simulavr;Atmega328p;bubble_sort;int8_t;182;440;14;0
19552;simulavr;Atmega328p;bubble_sort;int8_t;986;440;24;0
19553;simulavr;Atmega328p;bubble_sort;int8_t;180;440;24;0
19554;simulavr;Atmega328p;bubble_sort;int8_t;930;440;6;0
19555;simulavr;Atmega328p;bubble_sort;int8_t;274;440;28;0
19556;simulavr;Atmega328p;bubble_sort;int8_t;309;440;8;0
19557;simulavr;Atmega328p;bubble_sort;int8_t;496;440;16;0
19558;simulavr;Atmega328p;bubble_sort;int8_t;165;440;6;0
19559;simulavr;Atmega328p;bubble_sort;int8_t;553;440;16;0
19560;simulavr;Atmega328p;bubble_sort;int8_t;870;440;20;0
19561;simulavr;Atmega328p;bubble_sort;int8_t;795;440;28;0
19562;simulavr;Atmega328p;bubble_sort;int8_t;361;440;6;0
19563;simulavr;Atmega328p;bubble_sort;int8_t;302;440;12;0
19564;simulavr;Atmega328p;bubble_sort;int8_t;586;440;16;0
19565;simulavr;Atmega328p;bubble_sort;int8_t;880;440;10;0
19566;simulavr;Atmega328p;bubble_sort;int8_t;665;440;8;0
19567;simulavr;Atmega328p;bubble_sort;int8_t;527;440;26;0
19568;simulavr;Atmega328p;bubble_sort;int8_t;372;440;24;0
19569;simulavr;Atmega328p;bubble_sort;int8_t;382;440;10;0
19570;simulavr;Atmega328p;bubble_sort;int8_t;43;440;6;0
19571;simulavr;Atmega328p;bubble_sort;int8_t;935;440;6;0
19572;simulavr;Atmega328p;bubble_sort;int8_t;2;440;18;0
19573;simulavr;Atmega328p;bubble_sort;int8_t;790;440;16;0
19574;simulavr;Atmega328p;bubble_sort;int8_t;152;440;20;0
19575;simulavr;Atmega328p;bubble_sort;int8_t;871;440;4;0
19576;simulavr;Atmega328p;bubble_sort;int8_t;434;440;12;0
19577;simulavr;Atmega328p;bubble_sort;int8_t;775;440;22;0
19578;simulavr;Atmega328p;bubble_sort;int8_t;500;440;6;0
19579;simulavr;Atmega328p;bubble_sort;int8_t;220;440;20;0
19580;simulavr;Atmega328p;bubble_sort;int8_t;875;440;28;0
19581;simulavr;Atmega328p;bubble_sort;int8_t;249;440;28;0
19582;simulavr;Atmega328p;bubble_sort;int8_t;808;440;10;0
19583;simulavr;Atmega328p;bubble_sort;int8_t;859;440;18;0
19584;simulavr;Atmega328p;bubble_sort;int8_t;539;440;10;0
19585;simulavr;Atmega328p;bubble_sort;int8_t;635;440;10;0
19586;simulavr;Atmega328p;bubble_sort;int8_t;311;440;4;0
19587;simulavr;Atmega328p;bubble_sort;int8_t;183;440;14;0
19588;simulavr;Atmega328p;bubble_sort;int8_t;54;440;28;0
19589;simulavr;Atmega328p;bubble_sort;int8_t;390;440;16;0
19590;simulavr;Atmega328p;bubble_sort;int8_t;890;440;8;0
19591;simulavr;Atmega328p;bubble_sort;int8_t;711;440;6;0
19592;simulavr;Atmega328p;bubble_sort;int8_t;471;440;12;0
19593;simulavr;Atmega328p;bubble_sort;int8_t;995;440;22;0
19594;simulavr;Atmega328p;bubble_sort;int8_t;443;440;16;0
19595;simulavr;Atmega328p;bubble_sort;int8_t;464;440;24;0
19596;simulavr;Atmega328p;bubble_sort;int8_t;774;440;2;0
19597;simulavr;Atmega328p;bubble_sort;int8_t;200;440;8;0
19598;simulavr;Atmega328p;bubble_sort;int8_t;747;440;4;0
19599;simulavr;Atmega328p;bubble_sort;int8_t;758;440;20;0
19600;simulavr;Atmega328p;bubble_sort;int8_t;30;440;6;0
19601;simulavr;Atmega328p;bubble_sort;int8_t;820;440;6;0
19602;simulavr;Atmega328p;bubble_sort;int8_t;393;440;16;0
19603;simulavr;Atmega328p;bubble_sort;int8_t;576;440;4;0
19604;simulavr;Atmega328p;bubble_sort;int8_t;445;440;4;0
19605;simulavr;Atmega328p;bubble_sort;int8_t;662;440;16;0
19606;simulavr;Atmega328p;bubble_sort;int8_t;403;440;24;0
19607;simulavr;Atmega328p;bubble_sort;int8_t;640;440;8;0
19608;simulavr;Atmega328p;bubble_sort;int8_t;59;440;6;0
19609;simulavr;Atmega328p;bubble_sort;int8_t;490;440;16;0
19610;simulavr;Atmega328p;bubble_sort;int8_t;194;440;12;0
19611;simulavr;Atmega328p;bubble_sort;int8_t;751;440;28;0
19612;simulavr;Atmega328p;bubble_sort;int8_t;663;440;20;0
19613;simulavr;Atmega328p;bubble_sort;int8_t;938;440;6;0
19614;simulavr;Atmega328p;bubble_sort;int8_t;532;440;8;0
19615;simulavr;Atmega328p;bubble_sort;int8_t;885;440;10;0
19616;simulavr;Atmega328p;bubble_sort;int8_t;713;440;22;0
19617;simulavr;Atmega328p;bubble_sort;int8_t;193;440;28;0
19618;simulavr;Atmega328p;bubble_sort;int8_t;650;440;28;0
19619;simulavr;Atmega328p;bubble_sort;int8_t;564;440;8;0
19620;simulavr;Atmega328p;bubble_sort;int8_t;267;440;14;0
19621;simulavr;Atmega328p;bubble_sort;int8_t;147;440;24;0
19622;simulavr;Atmega328p;bubble_sort;int8_t;709;440;28;0
19623;simulavr;Atmega328p;bubble_sort;int8_t;857;440;26;0
19624;simulavr;Atmega328p;bubble_sort;int8_t;334;440;28;0
19625;simulavr;Atmega328p;bubble_sort;int8_t;965;440;16;0
19626;simulavr;Atmega328p;bubble_sort;int8_t;824;440;14;0
19627;simulavr;Atmega328p;bubble_sort;int8_t;784;440;10;0
19628;simulavr;Atmega328p;bubble_sort;int8_t;229;440;24;0
19629;simulavr;Atmega328p;bubble_sort;int8_t;538;440;24;0
19630;simulavr;Atmega328p;bubble_sort;int8_t;463;440;26;0
19631;simulavr;Atmega328p;bubble_sort;int8_t;741;440;22;0
19632;simulavr;Atmega328p;bubble_sort;int8_t;85;440;18;0
19633;simulavr;Atmega328p;bubble_sort;int8_t;493;440;14;0
19634;simulavr;Atmega328p;bubble_sort;int8_t;794;440;22;0
19635;simulavr;Atmega328p;bubble_sort;int8_t;202;440;24;0
19636;simulavr;Atmega328p;bubble_sort;int8_t;74;440;12;0
19637;simulavr;Atmega328p;bubble_sort;int8_t;410;440;14;0
19638;simulavr;Atmega328p;bubble_sort;int8_t;469;440;22;0
19639;simulavr;Atmega328p;bubble_sort;int8_t;394;440;10;0
19640;simulavr;Atmega328p;bubble_sort;int8_t;149;440;24;0
19641;simulavr;Atmega328p;bubble_sort;int8_t;945;440;16;0
19642;simulavr;Atmega328p;bubble_sort;int8_t;293;440;22;0
19643;simulavr;Atmega328p;bubble_sort;int8_t;456;440;8;0
19644;simulavr;Atmega328p;bubble_sort;int8_t;975;440;26;0
19645;simulavr;Atmega328p;bubble_sort;int8_t;547;440;18;0
19646;simulavr;Atmega328p;bubble_sort;int8_t;164;440;10;0
19647;simulavr;Atmega328p;bubble_sort;int8_t;720;440;22;0
19648;simulavr;Atmega328p;bubble_sort;int8_t;833;440;6;0
19649;simulavr;Atmega328p;bubble_sort;int8_t;90;440;28;0
19650;simulavr;Atmega328p;bubble_sort;int8_t;954;440;18;0
19651;simulavr;Atmega328p;bubble_sort;int8_t;483;440;6;0
19652;simulavr;Atmega328p;bubble_sort;int8_t;990;440;10;0
19653;simulavr;Atmega328p;bubble_sort;int8_t;113;440;8;0
19654;simulavr;Atmega328p;bubble_sort;int8_t;878;440;12;0
19655;simulavr;Atmega328p;bubble_sort;int8_t;942;440;22;0
19656;simulavr;Atmega328p;bubble_sort;int8_t;126;440;14;0
19657;simulavr;Atmega328p;bubble_sort;int8_t;666;440;12;0
19658;simulavr;Atmega328p;bubble_sort;int8_t;960;440;28;0
19659;simulavr;Atmega328p;bubble_sort;int8_t;783;440;20;0
19660;simulavr;Atmega328p;bubble_sort;int8_t;735;440;28;0
19661;simulavr;Atmega328p;bubble_sort;int8_t;439;440;26;0
19662;simulavr;Atmega328p;bubble_sort;int8_t;860;440;16;0
19663;simulavr;Atmega328p;bubble_sort;int8_t;18;440;10;0
19664;simulavr;Atmega328p;bubble_sort;int8_t;173;440;12;0
19665;simulavr;Atmega328p;bubble_sort;int8_t;454;440;26;0
19666;simulavr;Atmega328p;bubble_sort;int8_t;176;440;24;0
19667;simulavr;Atmega328p;bubble_sort;int8_t;698;440;6;0
19668;simulavr;Atmega328p;bubble_sort;int8_t;869;440;8;0
19669;simulavr;Atmega328p;bubble_sort;int8_t;697;440;24;0
19670;simulavr;Atmega328p;bubble_sort;int8_t;509;440;10;0
19671;simulavr;Atmega328p;bubble_sort;int8_t;189;440;26;0
19672;simulavr;Atmega328p;bubble_sort;int8_t;714;440;22;0
19673;simulavr;Atmega328p;bubble_sort;int8_t;270;440;16;0
19674;simulavr;Atmega328p;bubble_sort;int8_t;863;440;4;0
19675;simulavr;Atmega328p;bubble_sort;int8_t;548;440;22;0
19676;simulavr;Atmega328p;bubble_sort;int8_t;359;440;26;0
19677;simulavr;Atmega328p;bubble_sort;int8_t;512;440;24;0
19678;simulavr;Atmega328p;bubble_sort;int8_t;656;440;20;0
19679;simulavr;Atmega328p;bubble_sort;int8_t;684;440;6;0
19680;simulavr;Atmega328p;bubble_sort;int8_t;171;440;12;0
19681;simulavr;Atmega328p;bubble_sort;int8_t;675;440;18;0
19682;simulavr;Atmega328p;bubble_sort;int8_t;657;440;22;0
19683;simulavr;Atmega328p;bubble_sort;int8_t;333;440;8;0
19684;simulavr;Atmega328p;bubble_sort;int8_t;599;440;10;0
19685;simulavr;Atmega328p;bubble_sort;int8_t;129;440;6;0
19686;simulavr;Atmega328p;bubble_sort;int8_t;886;440;28;0
19687;simulavr;Atmega328p;bubble_sort;int8_t;107;440;4;0
19688;simulavr;Atmega328p;bubble_sort;int8_t;272;440;10;0
19689;simulavr;Atmega328p;bubble_sort;int8_t;52;440;14;0
19690;simulavr;Atmega328p;bubble_sort;int8_t;819;440;26;0
19691;simulavr;Atmega328p;bubble_sort;int8_t;682;440;22;0
19692;simulavr;Atmega328p;bubble_sort;int8_t;44;440;18;0
19693;simulavr;Atmega328p;bubble_sort;int8_t;914;440;10;0
19694;simulavr;Atmega328p;bubble_sort;int8_t;346;440;4;0
19695;simulavr;Atmega328p;bubble_sort;int8_t;151;440;16;0
19696;simulavr;Atmega328p;bubble_sort;int8_t;550;440;28;0
19697;simulavr;Atmega328p;bubble_sort;int8_t;326;440;14;0
19698;simulavr;Atmega328p;bubble_sort;int8_t;836;440;18;0
19699;simulavr;Atmega328p;bubble_sort;int8_t;437;440;22;0
19700;simulavr;Atmega328p;bubble_sort;int8_t;984;440;12;0
19701;simulavr;Atmega328p;bubble_sort;int8_t;17;440;22;0
19702;simulavr;Atmega328p;bubble_sort;int8_t;748;440;6;0
19703;simulavr;Atmega328p;bubble_sort;int8_t;581;440;20;0
19704;simulavr;Atmega328p;bubble_sort;int8_t;705;440;28;0
19705;simulavr;Atmega328p;bubble_sort;int8_t;121;440;26;0
19706;simulavr;Atmega328p;bubble_sort;int8_t;219;440;24;0
19707;simulavr;Atmega328p;bubble_sort;int8_t;321;440;18;0
19708;simulavr;Atmega328p;bubble_sort;int8_t;843;440;14;0
19709;simulavr;Atmega328p;bubble_sort;int8_t;606;440;26;0
19710;simulavr;Atmega328p;bubble_sort;int8_t;898;440;8;0
19711;simulavr;Atmega328p;bubble_sort;int8_t;601;440;12;0
19712;simulavr;Atmega328p;bubble_sort;int8_t;36;440;18;0
19713;simulavr;Atmega328p;bubble_sort;int8_t;282;440;22;0
19714;simulavr;Atmega328p;bubble_sort;int8_t;395;440;18;0
19715;simulavr;Atmega328p;bubble_sort;int8_t;449;440;6;0
19716;simulavr;Atmega328p;bubble_sort;int8_t;209;440;10;0
19717;simulavr;Atmega328p;bubble_sort;int8_t;956;440;6;0
19718;simulavr;Atmega328p;bubble_sort;int8_t;579;440;12;0
19719;simulavr;Atmega328p;bubble_sort;int8_t;484;440;6;0
19720;simulavr;Atmega328p;bubble_sort;int8_t;521;440;22;0
19721;simulavr;Atmega328p;bubble_sort;int8_t;617;440;22;0
19722;simulavr;Atmega328p;bubble_sort;int8_t;516;440;26;0
19723;simulavr;Atmega328p;bubble_sort;int8_t;358;440;4;0
19724;simulavr;Atmega328p;bubble_sort;int8_t;335;440;22;0
19725;simulavr;Atmega328p;bubble_sort;int8_t;139;440;26;0
19726;simulavr;Atmega328p;bubble_sort;int8_t;992;440;16;0
19727;simulavr;Atmega328p;bubble_sort;int8_t;211;440;6;0
19728;simulavr;Atmega328p;bubble_sort;int8_t;507;440;26;0
19729;simulavr;Atmega328p;bubble_sort;int8_t;921;440;8;0
19730;simulavr;Atmega328p;bubble_sort;int8_t;138;440;16;0
19731;simulavr;Atmega328p;bubble_sort;int8_t;275;440;26;0
19732;simulavr;Atmega328p;bubble_sort;int8_t;614;440;24;0
19733;simulavr;Atmega328p;bubble_sort;int8_t;49;440;14;0
19734;simulavr;Atmega328p;bubble_sort;int8_t;227;440;10;0
19735;simulavr;Atmega328p;bubble_sort;int8_t;203;440;14;0
19736;simulavr;Atmega328p;bubble_sort;int8_t;172;440;20;0
19737;simulavr;Atmega328p;bubble_sort;int8_t;86;440;6;0
19738;simulavr;Atmega328p;bubble_sort;int8_t;178;440;20;0
19739;simulavr;Atmega328p;bubble_sort;int8_t;978;440;10;0
19740;simulavr;Atmega328p;bubble_sort;int8_t;253;440;22;0
19741;simulavr;Atmega328p;bubble_sort;int8_t;291;440;24;0
19742;simulavr;Atmega328p;bubble_sort;int8_t;911;440;26;0
19743;simulavr;Atmega328p;bubble_sort;int8_t;230;440;14;0
19744;simulavr;Atmega328p;bubble_sort;int8_t;318;440;18;0
19745;simulavr;Atmega328p;bubble_sort;int8_t;798;440;12;0
19746;simulavr;Atmega328p;bubble_sort;int8_t;638;440;2;0
19747;simulavr;Atmega328p;bubble_sort;int8_t;112;440;28;0
19748;simulavr;Atmega328p;bubble_sort;int8_t;201;440;28;0
19749;simulavr;Atmega328p;bubble_sort;int8_t;629;440;12;0
19750;simulavr;Atmega328p;bubble_sort;int8_t;337;440;22;0
19751;simulavr;Atmega328p;bubble_sort;int8_t;37;440;22;0
19752;simulavr;Atmega328p;bubble_sort;int8_t;56;440;24;0
19753;simulavr;Atmega328p;bubble_sort;int8_t;316;440;20;0
19754;simulavr;Atmega328p;bubble_sort;int8_t;829;440;28;0
19755;simulavr;Atmega328p;bubble_sort;int8_t;63;440;22;0
19756;simulavr;Atmega328p;bubble_sort;int8_t;35;440;18;0
19757;simulavr;Atmega328p;bubble_sort;int8_t;519;440;28;0
19758;simulavr;Atmega328p;bubble_sort;int8_t;481;440;2;0
19759;simulavr;Atmega328p;bubble_sort;int8_t;278;440;4;0
19760;simulavr;Atmega328p;bubble_sort;int8_t;186;440;6;0
19761;simulavr;Atmega328p;bubble_sort;int8_t;702;440;4;0
19762;simulavr;Atmega328p;bubble_sort;int8_t;722;440;8;0
19763;simulavr;Atmega328p;bubble_sort;int8_t;97;440;16;0
19764;simulavr;Atmega328p;bubble_sort;int8_t;329;440;4;0
