;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS
30706;thumbulator;ARMV6-M;banker_algorithm;int8_t;657;7.3435999999999995;70.96;267.0;30.0;1563196.93;2682.0;0.01;22030.8;86844.27;1263.0;297.0;38.0;16.0;73.0;72.0;99.0;27.0;70.0;82.0;11.0;19.0;121.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;1220;160422.0;215760.0;176.85245901639345
30707;thumbulator;ARMV6-M;banker_algorithm;int8_t;333;1.0230266666666668;29.82;83.0;30.0;91517.76;450.0;0.03;3069.08;5084.32;165.0;113.0;38.0;16.0;10.0;89.0;48.0;105.0;44.0;127.0;101.0;109.0;84.0;52.0;91.0;21.0;49.0;0.0;0.0;2.0;0.0;3.0;0.0;95;10320.0;13908.0;146.4
30708;thumbulator;ARMV6-M;banker_algorithm;int8_t;599;7.89588;76.23;268.0;30.0;1805740.9;2882.0;0.01;23687.64;100318.94;1362.0;298.0;38.0;16.0;19.0;111.0;127.0;105.0;101.0;94.0;12.0;53.0;124.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;1336;179630.0;239648.0;179.37724550898204
30709;thumbulator;ARMV6-M;banker_algorithm;int8_t;129;8.465743333333334;82.0;268.0;30.0;2082478.15;3090.0;0.01;25397.23;115693.23;1465.0;298.0;38.0;16.0;32.0;19.0;52.0;82.0;43.0;68.0;37.0;127.0;38.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;1415;175972.0;240860.0;170.2190812720848
30710;thumbulator;ARMV6-M;banker_algorithm;int8_t;886;0.88637;31.32;68.0;30.0;83292.82;402.0;0.03;2659.11;4627.38;142.0;98.0;38.0;16.0;10.0;54.0;54.0;76.0;88.0;101.0;79.0;100.0;26.0;99.0;117.0;30.0;33.0;0.0;0.0;2.0;0.0;3.0;0.0;71;7000.0;9518.0;134.05633802816902
30711;thumbulator;ARMV6-M;banker_algorithm;int8_t;107;8.465743333333334;82.0;268.0;30.0;2082478.15;3090.0;0.01;25397.23;115693.23;1465.0;298.0;38.0;16.0;21.0;81.0;22.0;48.0;110.0;92.0;73.0;35.0;39.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;1424;175972.0;240860.0;169.1432584269663
30712;thumbulator;ARMV6-M;banker_algorithm;int8_t;272;0.8843866666666667;31.79;67.0;30.0;84346.89;402.0;0.03;2653.16;4685.94;142.0;97.0;38.0;16.0;107.0;52.0;62.0;39.0;44.0;31.0;39.0;70.0;101.0;72.0;53.0;59.0;75.0;0.0;0.0;2.0;0.0;3.0;0.0;71;7000.0;9518.0;134.05633802816902
30713;thumbulator;ARMV6-M;banker_algorithm;int8_t;52;6.82191;65.37;268.0;30.0;1337908.89;2490.0;0.02;20465.73;74328.27;1168.0;298.0;38.0;16.0;105.0;27.0;72.0;11.0;32.0;25.0;117.0;112.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;0.0;3.0;0.0;1124;151094.0;201942.0;179.66370106761565
30714;thumbulator;ARMV6-M;banker_algorithm;int8_t;819;5.818276666666668;56.46;263.0;30.0;985567.52;2130.0;0.02;17454.83;54753.75;990.0;293.0;38.0;16.0;59.0;105.0;38.0;90.0;64.0;62.0;112.0;96.0;89.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;935;126954.0;169393.0;181.16898395721924
30715;thumbulator;ARMV6-M;banker_algorithm;int8_t;682;2.6434233333333337;32.69;201.0;30.0;259213.19;1010.0;0.03;7930.27;14400.73;438.0;231.0;38.0;16.0;118.0;92.0;43.0;58.0;40.0;17.0;127.0;110.0;39.0;10.0;12.0;107.0;119.0;0.0;0.0;2.0;0.0;3.0;0.0;375;48624.0;65022.0;173.392
30716;thumbulator;ARMV6-M;banker_algorithm;int8_t;44;5.356146666666667;51.93;262.0;30.0;834393.39;1962.0;0.02;16068.44;46355.19;907.0;292.0;38.0;16.0;84.0;20.0;93.0;32.0;93.0;31.0;11.0;16.0;87.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;860;111610.0;150128.0;174.56744186046512
30717;thumbulator;ARMV6-M;banker_algorithm;int8_t;914;1.57826;28.46;136.0;30.0;134732.21;642.0;0.04;4734.78;7485.12;258.0;166.0;38.0;16.0;126.0;62.0;59.0;14.0;71.0;28.0;37.0;19.0;112.0;61.0;28.0;99.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;200;22188.0;30126.0;150.63
30718;thumbulator;ARMV6-M;banker_algorithm;int8_t;346;5.3431299999999995;52.73;258.0;30.0;845270.89;1962.0;0.02;16029.39;46959.49;907.0;288.0;38.0;16.0;106.0;96.0;93.0;80.0;104.0;65.0;27.0;22.0;85.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;860;111610.0;150128.0;174.56744186046512
30719;thumbulator;ARMV6-M;banker_algorithm;int8_t;151;6.809793333333333;66.11;265.0;30.0;1350651.98;2490.0;0.02;20429.38;75036.22;1168.0;295.0;38.0;16.0;37.0;78.0;38.0;87.0;61.0;118.0;76.0;82.0;48.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;1124;151094.0;201942.0;179.66370106761565
30720;thumbulator;ARMV6-M;banker_algorithm;int8_t;550;1.83083;27.0;165.0;30.0;148297.3;722.0;0.04;5492.49;8238.74;297.0;195.0;38.0;16.0;80.0;54.0;126.0;36.0;111.0;10.0;120.0;121.0;76.0;120.0;75.0;81.0;47.0;0.0;0.0;2.0;0.0;3.0;0.0;231;28220.0;37988.0;164.45021645021646
30721;thumbulator;ARMV6-M;banker_algorithm;int8_t;326;3.6736066666666667;39.42;234.0;30.0;434474.63;1370.0;0.03;11020.82;24137.48;615.0;264.0;38.0;16.0;75.0;17.0;37.0;46.0;98.0;29.0;30.0;84.0;33.0;61.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;555;64718.0;89456.0;161.18198198198198
30722;thumbulator;ARMV6-M;banker_algorithm;int8_t;836;2.95942;35.05;211.0;30.0;311159.93;1122.0;0.03;8878.26;17286.66;493.0;241.0;38.0;16.0;107.0;47.0;11.0;69.0;66.0;109.0;102.0;36.0;99.0;10.0;12.0;13.0;10.0;0.0;0.0;2.0;0.0;3.0;0.0;440;54952.0;73940.0;168.04545454545453
30723;thumbulator;ARMV6-M;banker_algorithm;int8_t;437;6.310333333333333;60.73;266.0;30.0;1149737.96;2306.0;0.02;18931.0;63874.33;1077.0;296.0;38.0;16.0;11.0;117.0;11.0;91.0;77.0;14.0;108.0;67.0;37.0;84.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;1023;126200.0;172748.0;168.86412512218965
30724;thumbulator;ARMV6-M;banker_algorithm;int8_t;984;4.07831;41.08;249.0;30.0;502663.86;1506.0;0.02;12234.93;27925.77;682.0;279.0;38.0;16.0;105.0;102.0;55.0;63.0;75.0;81.0;81.0;58.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;0.0;3.0;0.0;623;78196.0;106094.0;170.29534510433388
30725;thumbulator;ARMV6-M;banker_algorithm;int8_t;17;3.668596666666667;39.76;232.0;30.0;437622.45;1370.0;0.03;11005.79;24312.36;615.0;262.0;38.0;16.0;99.0;17.0;46.0;28.0;112.0;115.0;20.0;43.0;15.0;122.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;564;64718.0;89456.0;158.60992907801418
30726;thumbulator;ARMV6-M;banker_algorithm;int8_t;748;0.6648833333333334;45.0;36.0;30.0;89759.25;330.0;0.02;1994.65;4986.63;108.0;66.0;38.0;16.0;100.0;87.0;14.0;52.0;92.0;41.0;103.0;57.0;104.0;116.0;55.0;67.0;74.0;0.0;0.0;2.0;0.0;3.0;0.0;35;2610.0;3558.0;101.65714285714286
30727;thumbulator;ARMV6-M;banker_algorithm;int8_t;581;1.0191633333333332;30.56;81.0;30.0;93423.22;450.0;0.03;3057.49;5190.18;165.0;111.0;38.0;16.0;115.0;67.0;80.0;51.0;38.0;118.0;82.0;71.0;54.0;124.0;104.0;79.0;78.0;0.0;0.0;2.0;0.0;3.0;0.0;104;10320.0;13908.0;133.73076923076923
30728;thumbulator;ARMV6-M;banker_algorithm;int8_t;705;6.310333333333333;60.73;266.0;30.0;1149737.96;2306.0;0.02;18931.0;63874.33;1077.0;296.0;38.0;16.0;109.0;41.0;40.0;69.0;113.0;48.0;67.0;11.0;14.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;1023;126200.0;172748.0;168.86412512218965
30729;thumbulator;ARMV6-M;banker_algorithm;int8_t;121;2.371226666666667;28.88;201.0;30.0;205447.46;906.0;0.03;7113.68;11413.75;387.0;231.0;38.0;16.0;10.0;119.0;24.0;74.0;105.0;81.0;73.0;72.0;86.0;10.0;84.0;114.0;112.0;0.0;0.0;2.0;0.0;3.0;0.0;323;40482.0;54480.0;168.6687306501548
30730;thumbulator;ARMV6-M;banker_algorithm;int8_t;219;0.88637;31.32;68.0;30.0;83292.82;402.0;0.03;2659.11;4627.38;142.0;98.0;38.0;16.0;33.0;122.0;27.0;18.0;99.0;126.0;69.0;127.0;51.0;114.0;77.0;44.0;10.0;0.0;0.0;2.0;0.0;3.0;0.0;88;7000.0;9518.0;108.1590909090909
30731;thumbulator;ARMV6-M;banker_algorithm;int8_t;321;2.0809866666666665;28.49;179.0;30.0;177872.07;810.0;0.04;6242.96;9881.78;340.0;209.0;38.0;16.0;13.0;110.0;26.0;48.0;15.0;123.0;41.0;105.0;10.0;126.0;61.0;99.0;125.0;0.0;0.0;2.0;0.0;3.0;0.0;292;34922.0;46710.0;159.96575342465752
30732;thumbulator;ARMV6-M;banker_algorithm;int8_t;843;1.8144233333333335;28.56;156.0;30.0;155447.31;722.0;0.04;5443.27;8635.96;297.0;186.0;38.0;16.0;91.0;105.0;38.0;28.0;50.0;87.0;30.0;44.0;86.0;46.0;85.0;25.0;44.0;0.0;0.0;2.0;0.0;3.0;0.0;240;28220.0;37988.0;158.28333333333333
30733;thumbulator;ARMV6-M;banker_algorithm;int8_t;606;1.0211033333333333;30.18;82.0;30.0;92459.65;450.0;0.03;3063.31;5136.65;165.0;112.0;38.0;16.0;37.0;87.0;75.0;78.0;59.0;108.0;19.0;95.0;63.0;81.0;89.0;94.0;17.0;0.0;0.0;2.0;0.0;3.0;0.0;104;10320.0;13908.0;133.73076923076923
30734;thumbulator;ARMV6-M;banker_algorithm;int8_t;898;0.66962;42.63;38.0;30.0;85640.99;330.0;0.02;2008.86;4757.83;108.0;68.0;38.0;16.0;41.0;115.0;114.0;14.0;63.0;91.0;124.0;107.0;24.0;107.0;23.0;29.0;32.0;0.0;0.0;2.0;0.0;3.0;0.0;35;2610.0;3558.0;101.65714285714286
30735;thumbulator;ARMV6-M;banker_algorithm;int8_t;601;0.8762466666666666;33.81;63.0;30.0;88876.51;402.0;0.03;2628.74;4937.58;142.0;93.0;38.0;16.0;107.0;82.0;68.0;124.0;32.0;14.0;60.0;114.0;63.0;42.0;65.0;86.0;67.0;0.0;0.0;2.0;0.0;3.0;0.0;71;7000.0;9518.0;134.05633802816902
30736;thumbulator;ARMV6-M;banker_algorithm;int8_t;36;8.465743333333334;82.0;268.0;30.0;2082478.15;3090.0;0.01;25397.23;115693.23;1465.0;298.0;38.0;16.0;18.0;45.0;46.0;64.0;105.0;40.0;66.0;66.0;15.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;1415;175972.0;240860.0;170.2190812720848
30737;thumbulator;ARMV6-M;banker_algorithm;int8_t;282;6.299036666666667;61.43;263.0;30.0;1160771.11;2306.0;0.02;18897.11;64487.28;1077.0;293.0;38.0;16.0;100.0;69.0;65.0;126.0;48.0;47.0;57.0;82.0;74.0;34.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;1032;126200.0;172748.0;167.39147286821705
30738;thumbulator;ARMV6-M;banker_algorithm;int8_t;395;0.8843866666666667;31.79;67.0;30.0;84346.89;402.0;0.03;2653.16;4685.94;142.0;97.0;38.0;16.0;123.0;17.0;88.0;65.0;80.0;54.0;114.0;63.0;109.0;116.0;64.0;19.0;69.0;0.0;0.0;2.0;0.0;3.0;0.0;71;7000.0;9518.0;134.05633802816902
30739;thumbulator;ARMV6-M;banker_algorithm;int8_t;449;4.0731;41.42;247.0;30.0;506086.62;1506.0;0.02;12219.3;28115.92;682.0;277.0;38.0;16.0;76.0;83.0;109.0;25.0;80.0;20.0;45.0;120.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;0.0;3.0;0.0;632;78196.0;106094.0;167.87025316455697
30740;thumbulator;ARMV6-M;banker_algorithm;int8_t;209;1.0305533333333332;28.45;87.0;30.0;87952.51;450.0;0.04;3091.66;4886.25;165.0;117.0;38.0;16.0;27.0;70.0;113.0;124.0;89.0;115.0;37.0;35.0;110.0;10.0;119.0;116.0;12.0;0.0;0.0;2.0;0.0;3.0;0.0;95;10320.0;13908.0;146.4
30741;thumbulator;ARMV6-M;banker_algorithm;int8_t;956;1.5801133333333335;28.25;137.0;30.0;133905.9;642.0;0.04;4740.34;7439.22;258.0;167.0;38.0;16.0;53.0;20.0;106.0;94.0;41.0;117.0;71.0;14.0;57.0;78.0;16.0;80.0;98.0;0.0;0.0;2.0;0.0;3.0;0.0;191;22188.0;30126.0;157.72774869109946
30742;thumbulator;ARMV6-M;banker_algorithm;int8_t;579;7.334886666666667;71.49;265.0;30.0;1573125.59;2682.0;0.01;22004.66;87395.87;1263.0;295.0;38.0;16.0;18.0;70.0;29.0;123.0;85.0;44.0;16.0;99.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;0.0;3.0;0.0;1211;160422.0;215760.0;178.16680429397192
30743;thumbulator;ARMV6-M;banker_algorithm;int8_t;484;9.068156666666667;87.33;270.0;30.0;2375857.45;3306.0;0.01;27204.47;131992.08;1572.0;300.0;38.0;16.0;102.0;43.0;26.0;14.0;76.0;29.0;70.0;89.0;42.0;30.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;1523;209388.0;279336.0;183.41168745896258
30744;thumbulator;ARMV6-M;banker_algorithm;int8_t;521;2.6579233333333336;31.59;208.0;30.0;251863.66;1010.0;0.03;7973.77;13992.43;438.0;238.0;38.0;16.0;12.0;95.0;39.0;106.0;46.0;65.0;112.0;65.0;35.0;10.0;12.0;99.0;17.0;0.0;0.0;2.0;0.0;3.0;0.0;408;48624.0;65022.0;159.36764705882354
30745;thumbulator;ARMV6-M;banker_algorithm;int8_t;617;7.905153333333333;75.67;270.0;30.0;1794469.46;2882.0;0.01;23715.46;99692.75;1362.0;300.0;38.0;16.0;57.0;77.0;87.0;29.0;94.0;62.0;59.0;10.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;0.0;3.0;0.0;1320;179630.0;239648.0;181.55151515151516
30746;thumbulator;ARMV6-M;banker_algorithm;int8_t;516;9.068156666666667;87.33;270.0;30.0;2375857.45;3306.0;0.01;27204.47;131992.08;1572.0;300.0;38.0;16.0;28.0;32.0;31.0;20.0;55.0;43.0;85.0;94.0;33.0;64.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;1523;209388.0;279336.0;183.41168745896258
30747;thumbulator;ARMV6-M;banker_algorithm;int8_t;358;1.8162866666666666;28.38;157.0;30.0;154615.68;722.0;0.04;5448.86;8589.76;297.0;187.0;38.0;16.0;26.0;82.0;58.0;111.0;57.0;58.0;104.0;23.0;111.0;89.0;98.0;25.0;32.0;0.0;0.0;2.0;0.0;3.0;0.0;240;28220.0;37988.0;158.28333333333333
30748;thumbulator;ARMV6-M;banker_algorithm;int8_t;335;5.818276666666668;56.46;263.0;30.0;985567.52;2130.0;0.02;17454.83;54753.75;990.0;293.0;38.0;16.0;106.0;92.0;21.0;92.0;51.0;71.0;60.0;58.0;92.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;944;126954.0;169393.0;179.44173728813558
30749;thumbulator;ARMV6-M;banker_algorithm;int8_t;139;2.3636166666666667;29.47;197.0;30.0;208946.2;906.0;0.03;7090.85;11608.12;387.0;227.0;38.0;16.0;45.0;31.0;54.0;91.0;107.0;16.0;73.0;117.0;10.0;11.0;83.0;50.0;85.0;0.0;0.0;2.0;0.0;3.0;0.0;323;40482.0;54480.0;168.6687306501548
30750;thumbulator;ARMV6-M;banker_algorithm;int8_t;992;0.5949533333333333;53.89;27.0;30.0;96184.36;306.0;0.02;1784.86;5343.58;97.0;57.0;38.0;16.0;123.0;114.0;65.0;56.0;40.0;15.0;23.0;106.0;64.0;24.0;30.0;27.0;100.0;0.0;0.0;2.0;0.0;3.0;0.0;23;1144.0;1592.0;69.21739130434783
30751;thumbulator;ARMV6-M;banker_algorithm;int8_t;211;8.465743333333334;82.0;268.0;30.0;2082478.15;3090.0;0.01;25397.23;115693.23;1465.0;298.0;38.0;16.0;82.0;32.0;60.0;12.0;82.0;115.0;120.0;120.0;100.0;24.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;1432;175972.0;240860.0;168.19832402234636
30752;thumbulator;ARMV6-M;banker_algorithm;int8_t;507;0.66962;42.63;38.0;30.0;85640.99;330.0;0.02;2008.86;4757.83;108.0;68.0;38.0;16.0;65.0;59.0;66.0;21.0;66.0;14.0;38.0;106.0;114.0;13.0;116.0;24.0;45.0;0.0;0.0;2.0;0.0;3.0;0.0;35;2610.0;3558.0;101.65714285714286
30753;thumbulator;ARMV6-M;banker_algorithm;int8_t;921;1.1899899999999999;27.96;103.0;30.0;99820.6;506.0;0.04;3569.97;5545.59;192.0;133.0;38.0;16.0;47.0;105.0;14.0;71.0;109.0;17.0;90.0;21.0;51.0;88.0;31.0;80.0;87.0;0.0;0.0;2.0;0.0;3.0;0.0;123;13526.0;18374.0;149.3821138211382
30754;thumbulator;ARMV6-M;banker_algorithm;int8_t;138;3.676096666666667;39.26;235.0;30.0;432919.14;1370.0;0.03;11028.29;24051.06;615.0;265.0;38.0;16.0;118.0;114.0;94.0;27.0;23.0;20.0;72.0;113.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;0.0;3.0;0.0;572;64718.0;89456.0;156.3916083916084
30755;thumbulator;ARMV6-M;banker_algorithm;int8_t;275;2.34997;30.55;190.0;30.0;215393.36;906.0;0.03;7049.91;11966.3;387.0;220.0;38.0;16.0;125.0;14.0;43.0;64.0;36.0;47.0;104.0;15.0;41.0;33.0;11.0;88.0;34.0;0.0;0.0;2.0;0.0;3.0;0.0;323;40482.0;54480.0;168.6687306501548
30756;thumbulator;ARMV6-M;banker_algorithm;int8_t;614;0.6648833333333334;45.0;36.0;30.0;89759.25;330.0;0.02;1994.65;4986.63;108.0;66.0;38.0;16.0;53.0;89.0;126.0;29.0;61.0;40.0;125.0;84.0;43.0;80.0;114.0;11.0;121.0;0.0;0.0;2.0;0.0;3.0;0.0;35;2610.0;3558.0;101.65714285714286
30757;thumbulator;ARMV6-M;banker_algorithm;int8_t;49;7.352256666666666;70.43;269.0;30.0;1553403.55;2682.0;0.01;22056.77;86300.2;1263.0;299.0;38.0;16.0;98.0;105.0;71.0;78.0;36.0;23.0;114.0;99.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;0.0;3.0;0.0;1220;160422.0;215760.0;176.85245901639345
30758;thumbulator;ARMV6-M;banker_algorithm;int8_t;227;1.57826;28.46;136.0;30.0;134732.21;642.0;0.04;4734.78;7485.12;258.0;166.0;38.0;16.0;105.0;67.0;31.0;127.0;31.0;67.0;101.0;100.0;53.0;41.0;49.0;112.0;86.0;0.0;0.0;2.0;0.0;3.0;0.0;200;22188.0;30126.0;150.63
30759;thumbulator;ARMV6-M;banker_algorithm;int8_t;203;5.821766666666666;56.25;264.0;30.0;982423.24;2130.0;0.02;17465.3;54579.07;990.0;294.0;38.0;16.0;95.0;23.0;18.0;15.0;31.0;76.0;10.0;19.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;0.0;3.0;0.0;952;126954.0;169393.0;177.93382352941177
30760;thumbulator;ARMV6-M;banker_algorithm;int8_t;172;7.900523333333333;75.95;269.0;30.0;1800086.0;2882.0;0.01;23701.57;100004.78;1362.0;299.0;38.0;16.0;112.0;43.0;66.0;87.0;115.0;124.0;28.0;125.0;42.0;53.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;1320;179630.0;239648.0;181.55151515151516
30761;thumbulator;ARMV6-M;banker_algorithm;int8_t;86;3.6956933333333333;37.96;243.0;30.0;420898.3;1370.0;0.03;11087.08;23383.24;615.0;273.0;38.0;16.0;59.0;55.0;54.0;38.0;107.0;42.0;55.0;106.0;118.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;555;64718.0;89456.0;161.18198198198198
30762;thumbulator;ARMV6-M;banker_algorithm;int8_t;178;2.957176666666667;35.21;210.0;30.0;312404.64;1122.0;0.03;8871.53;17355.81;493.0;240.0;38.0;16.0;60.0;111.0;127.0;22.0;32.0;43.0;27.0;86.0;70.0;10.0;12.0;13.0;113.0;0.0;0.0;2.0;0.0;3.0;0.0;440;54952.0;73940.0;168.04545454545453
30763;thumbulator;ARMV6-M;banker_algorithm;int8_t;978;9.057523333333334;87.99;268.0;30.0;2390780.7;3306.0;0.01;27172.57;132821.15;1572.0;298.0;38.0;16.0;115.0;22.0;51.0;101.0;48.0;102.0;79.0;56.0;115.0;103.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;1523;209388.0;279336.0;183.41168745896258
30764;thumbulator;ARMV6-M;banker_algorithm;int8_t;253;1.8125533333333332;28.74;155.0;30.0;156288.8;722.0;0.03;5437.66;8682.71;297.0;185.0;38.0;16.0;84.0;120.0;125.0;27.0;92.0;47.0;76.0;54.0;67.0;123.0;66.0;120.0;110.0;0.0;0.0;2.0;0.0;3.0;0.0;231;28220.0;37988.0;164.45021645021646
30765;thumbulator;ARMV6-M;banker_algorithm;int8_t;291;9.068156666666667;87.33;270.0;30.0;2375857.45;3306.0;0.01;27204.47;131992.08;1572.0;300.0;38.0;16.0;26.0;54.0;96.0;125.0;27.0;120.0;79.0;96.0;39.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;1523;209388.0;279336.0;183.41168745896258
30766;thumbulator;ARMV6-M;banker_algorithm;int8_t;911;5.825246666666668;56.04;265.0;30.0;979300.71;2130.0;0.02;17475.74;54405.59;990.0;295.0;38.0;16.0;99.0;95.0;63.0;28.0;121.0;115.0;99.0;111.0;15.0;11.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;944;126954.0;169393.0;179.44173728813558
30767;thumbulator;ARMV6-M;banker_algorithm;int8_t;230;1.8049633333333335;29.5;151.0;30.0;159757.15;722.0;0.03;5414.89;8875.4;297.0;181.0;38.0;16.0;60.0;116.0;46.0;31.0;73.0;91.0;31.0;37.0;103.0;91.0;86.0;52.0;63.0;0.0;0.0;2.0;0.0;3.0;0.0;231;28220.0;37988.0;164.45021645021646
30768;thumbulator;ARMV6-M;banker_algorithm;int8_t;318;8.465743333333334;82.0;268.0;30.0;2082478.15;3090.0;0.01;25397.23;115693.23;1465.0;298.0;38.0;16.0;121.0;120.0;94.0;106.0;45.0;27.0;101.0;65.0;98.0;17.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;1415;175972.0;240860.0;170.2190812720848
30769;thumbulator;ARMV6-M;banker_algorithm;int8_t;798;1.3603766666666668;29.6;113.0;30.0;120808.57;570.0;0.03;4081.13;6711.59;223.0;143.0;38.0;16.0;33.0;124.0;112.0;13.0;35.0;39.0;19.0;105.0;121.0;64.0;112.0;16.0;39.0;0.0;0.0;2.0;0.0;3.0;0.0;172;16438.0;22736.0;132.1860465116279
30770;thumbulator;ARMV6-M;banker_algorithm;int8_t;638;0.6648833333333334;45.0;36.0;30.0;89759.25;330.0;0.02;1994.65;4986.63;108.0;66.0;38.0;16.0;72.0;98.0;58.0;117.0;98.0;14.0;26.0;14.0;24.0;30.0;35.0;119.0;81.0;0.0;0.0;2.0;0.0;3.0;0.0;63;2610.0;3558.0;56.476190476190474
30771;thumbulator;ARMV6-M;banker_algorithm;int8_t;112;5.34966;52.33;260.0;30.0;839793.83;1962.0;0.02;16048.98;46655.21;907.0;290.0;38.0;16.0;59.0;83.0;89.0;122.0;18.0;102.0;37.0;32.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;0.0;3.0;0.0;972;111610.0;150128.0;154.45267489711935
30772;thumbulator;ARMV6-M;banker_algorithm;int8_t;201;1.5910099999999998;27.06;143.0;30.0;129172.25;642.0;0.04;4773.03;7176.24;258.0;173.0;38.0;16.0;77.0;92.0;94.0;54.0;36.0;12.0;113.0;53.0;114.0;76.0;16.0;44.0;59.0;0.0;0.0;2.0;0.0;3.0;0.0;208;22188.0;30126.0;144.83653846153845
30773;thumbulator;ARMV6-M;banker_algorithm;int8_t;629;2.97704;33.77;219.0;30.0;301578.3;1122.0;0.03;8931.12;16754.35;493.0;249.0;38.0;16.0;107.0;91.0;114.0;118.0;45.0;72.0;68.0;49.0;27.0;10.0;12.0;13.0;55.0;0.0;0.0;2.0;0.0;3.0;0.0;431;54952.0;73940.0;171.55452436194895
30774;thumbulator;ARMV6-M;banker_algorithm;int8_t;337;1.57826;28.46;136.0;30.0;134732.21;642.0;0.04;4734.78;7485.12;258.0;166.0;38.0;16.0;57.0;76.0;81.0;114.0;93.0;83.0;121.0;98.0;123.0;90.0;42.0;75.0;117.0;0.0;0.0;2.0;0.0;3.0;0.0;200;22188.0;30126.0;150.63
30775;thumbulator;ARMV6-M;banker_algorithm;int8_t;37;4.062563333333333;42.1;243.0;30.0;513086.8;1506.0;0.02;12187.69;28504.82;682.0;273.0;38.0;16.0;107.0;45.0;44.0;95.0;101.0;51.0;100.0;62.0;48.0;27.0;11.0;12.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;656;78196.0;106094.0;161.72865853658536
30776;thumbulator;ARMV6-M;banker_algorithm;int8_t;56;8.470723333333332;81.69;269.0;30.0;2075956.62;3090.0;0.01;25412.17;115330.92;1465.0;299.0;38.0;16.0;86.0;25.0;53.0;52.0;75.0;90.0;39.0;21.0;43.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;0.0;3.0;0.0;1415;175972.0;240860.0;170.2190812720848
30777;thumbulator;ARMV6-M;banker_algorithm;int8_t;316;1.0249333333333335;29.46;84.0;30.0;90596.8;450.0;0.03;3074.8;5033.16;165.0;114.0;38.0;16.0;124.0;87.0;67.0;108.0;109.0;30.0;91.0;105.0;116.0;98.0;65.0;78.0;11.0;0.0;0.0;2.0;0.0;3.0;0.0;95;10320.0;13908.0;146.4
